Date,AAPL_Adj Close,GOOG_Adj Close.1,TSLA_Adj Close.2,AAPL_Close,GOOG_Close.1,TSLA_Close.2,AAPL_High,GOOG_High.1,TSLA_High.2,AAPL_Low,GOOG_Low.1,TSLA_Low.2,AAPL_Open,GOOG_Open.1,TSLA_Open.2,AAPL_Volume,GOOG_Volume.1,TSLA_Volume.2
2015-02-04,26.625335693359375,26.00257682800293,14.569999694824219,29.889999389648438,26.066434860229492,14.569999694824219,30.127500534057617,26.560678482055664,14.76533317565918,29.577499389648438,25.99213981628418,14.453332901000977,29.625,26.38954734802246,14.552666664123535,280598800,33273101,49581000
2015-02-05,26.815370559692383,26.242326736450195,14.732666969299316,29.985000610351562,26.306774139404297,14.732666969299316,30.0575008392334,26.352649688720703,15.031999588012695,29.8125,26.03302574157715,14.642666816711426,30.0049991607666,26.117794036865234,14.658666610717773,168984800,36995292,52843500
2015-02-06,26.58956527709961,26.412443161010742,14.490667343139648,29.732500076293945,26.477306365966797,14.490667343139648,30.0625,26.786457061767578,14.893333435058594,29.612499237060547,26.24843406677246,14.433333396911621,30.0049991607666,26.30976676940918,14.800000190734863,174826400,35270570,48658500
2015-02-09,26.766189575195312,26.254762649536133,14.498666763305664,29.93000030517578,26.31924057006836,14.498666763305664,29.959999084472656,26.527170181274414,14.528667449951172,29.607500076293945,26.228988647460938,14.13266658782959,29.637500762939453,26.327716827392578,14.358667373657227,155559200,25355423,52086000
2015-02-10,27.280399322509766,26.707902908325195,14.419333457946777,30.5049991607666,26.77349281311035,14.419333457946777,30.537500381469727,26.811389923095703,14.699999809265137,30.040000915527344,26.27386474609375,14.333333015441895,30.042499542236328,26.39253807067871,14.50333309173584,248034000,34997823,80857500
2015-02-11,27.919828414916992,26.65965461730957,14.186667442321777,31.219999313354492,26.725126266479492,14.186667442321777,31.229999542236328,26.848787307739258,14.315999984741211,30.625,26.59588050842285,13.8186674118042,30.6924991607666,26.69171714782715,14.147333145141602,294247200,27555446,146536500
2015-02-12,28.2730655670166,27.00585174560547,13.525333404541016,31.614999771118164,27.072172164916992,13.525333404541016,31.8700008392334,27.166414260864258,13.53933334350586,31.392499923706055,26.66045379638672,12.885333061218262,31.514999389648438,26.788951873779297,12.904666900634766,297898000,32404724,234744000
2015-02-13,28.41168212890625,27.308277130126953,13.584667205810547,31.770000457763672,27.375341415405273,13.584667205810547,31.81999969482422,27.420217514038086,13.732666969299316,31.412500381469727,27.08214569091797,13.394000053405762,31.81999969482422,27.093116760253906,13.526666641235352,217088800,38006060,92865000
2015-02-17,28.579362869262695,27.00137710571289,13.623332977294922,31.957500457763672,27.067686080932617,13.623332977294922,32.220001220703125,27.424705505371094,13.713333129882812,31.729999542236328,26.980424880981445,13.433333396911621,31.872499465942383,27.266639709472656,13.713333129882812,252609600,32336537,59694000
2015-02-18,28.778343200683594,26.845190048217773,13.630666732788086,32.18000030517578,26.911115646362305,13.630666732788086,32.19499969482422,27.1998233795166,13.744667053222656,31.862499237060547,26.80191421508789,13.506667137145996,31.907499313354492,26.99588394165039,13.611332893371582,179566800,29061570,40704000
2015-02-19,28.717985153198242,27.00286865234375,14.11400032043457,32.11249923706055,27.069181442260742,14.11400032043457,32.25749969482422,27.081148147583008,14.162667274475098,32.08250045776367,26.826847076416016,13.583333015441895,32.119998931884766,26.82834243774414,13.666666984558105,149449600,19782163,77311500
2015-02-20,28.95273208618164,26.80788230895996,14.473999977111816,32.375,26.87371826171875,14.473999977111816,32.375,27.113061904907227,14.506667137145996,32.01250076293945,26.71664810180664,13.987333297729492,32.154998779296875,27.08214569091797,14.052000045776367,195793600,28887092,89731500
2015-02-23,29.735239028930664,26.457706451416016,13.822667121887207,33.25,26.522682189941406,13.822667121887207,33.25,26.748512268066406,14.546667098999023,32.415000915527344,26.39802360534668,13.755332946777344,32.505001068115234,26.729114532470703,14.37733268737793,283896400,29157834,127497000
2015-02-24,29.549678802490234,26.665624618530273,13.607333183288574,33.04249954223633,26.731109619140625,13.607333183288574,33.400001525878906,26.766014099121094,13.81933307647705,32.79249954223633,26.34018325805664,13.446666717529297,33.23500061035156,26.42744255065918,13.81933307647705,276912400,20101036,99054000
2015-02-25,28.793991088867188,27.052608489990234,13.583999633789062,32.1974983215332,27.11904525756836,13.583999633789062,32.900001525878906,27.236223220825195,13.809332847595215,32.037498474121094,26.69894790649414,13.505332946777344,32.88999938964844,26.721635818481445,13.662667274475098,298846800,36519991,58642500
2015-02-26,29.158418655395508,27.630098342895508,13.812666893005371,32.60499954223633,27.697954177856445,13.812666893005371,32.717498779296875,27.730865478515625,14.072667121887207,31.65250015258789,27.000869750976562,13.481332778930664,32.1974983215332,27.086135864257812,13.600000381469727,365150000,46230579,97093500
2015-02-27,28.7202205657959,27.775344848632812,13.555999755859375,32.1150016784668,27.843555450439453,13.555999755859375,32.64250183105469,28.158191680908203,13.903332710266113,32.060001373291016,27.569307327270508,13.520000457763672,32.5,27.636125564575195,13.793333053588867,248059200,48203982,58231500
2015-03-02,28.861066818237305,28.41899299621582,13.155332565307617,32.272499084472656,28.488784790039062,13.155332565307617,32.56999969482422,28.529172897338867,13.555999755859375,32.07500076293945,27.861007690429688,13.055333137512207,32.3125,27.949764251708984,13.513333320617676,192386800,42592618,118831500
2015-03-03,28.921432495117188,28.533397674560547,13.303999900817871,32.34000015258789,28.603469848632812,13.303999900817871,32.380001068115234,28.69072914123535,13.349332809448242,32.022499084472656,28.248443603515625,13.021332740783691,32.2400016784668,28.444406509399414,13.120667457580566,151265200,34095352,66484500
2015-03-04,28.73809814453125,28.51996612548828,13.496000289916992,32.1349983215332,28.59000587463379,13.496000289916992,32.38999938964844,28.776493072509766,13.501333236694336,32.08000183105469,28.32274055480957,13.147333145141602,32.275001525878906,28.51521110534668,13.283332824707031,126665200,37536775,63330000
2015-03-05,28.261898040771484,28.61745834350586,13.375332832336426,31.602500915527344,28.6877384185791,13.375332832336426,32.1875,28.81638526916504,13.746000289916992,31.440000534057617,28.59200096130371,13.34333324432373,32.14500045776367,28.672279357910156,13.523332595825195,226068400,27792094,73155000
2015-03-06,28.304367065429688,28.2371883392334,12.925333023071289,31.649999618530273,28.306533813476562,12.925333023071289,32.342498779296875,28.75505256652832,13.383333206176758,31.565000534057617,28.26041030883789,12.8100004196167,32.099998474121094,28.665298461914062,13.280667304992676,291368400,33182854,100686000
2015-03-09,28.42509651184082,28.29513931274414,12.725333213806152,31.78499984741211,28.364625930786133,12.725333213806152,32.39250183105469,28.4354305267334,12.965999603271484,31.264999389648438,28.0996036529541,12.550000190734863,31.989999771118164,28.265396118164062,12.959333419799805,354114000,21242161,101050500
2015-03-10,27.83710479736328,27.606721878051758,12.687999725341797,31.127500534057617,27.67452049255371,12.687999725341797,31.80500030517578,28.165172576904297,12.899999618530273,30.950000762939453,27.660558700561523,12.506667137145996,31.602500915527344,28.135255813598633,12.564000129699707,275426400,35846146,83695500
2015-03-11,27.329587936401367,27.416213989257812,12.916000366210938,30.559999465942383,27.483543395996094,12.916000366210938,31.1924991607666,27.830591201782227,13.078666687011719,30.52750015258789,27.4586124420166,12.734000205993652,31.1875,27.681001663208008,12.743332862854004,275756000,36415706,74623500
2015-03-12,27.823684692382812,27.631593704223633,12.73799991607666,31.112499237060547,27.699451446533203,12.73799991607666,31.225000381469727,27.742332458496094,12.963333129882812,30.407499313354492,27.447641372680664,12.649999618530273,30.577499389648438,27.5997257232666,12.916666984558105,193450800,27792094,62239500
2015-03-13,27.631412506103516,27.22421646118164,12.578666687011719,30.897499084472656,27.291072845458984,12.578666687011719,31.350000381469727,27.843555450439453,12.783332824707031,30.645000457763672,27.136497497558594,12.48799991607666,31.100000381469727,27.599225997924805,12.596667289733887,207309200,34071287,81514500
2015-03-16,27.935474395751953,27.581851959228516,13.046667098999023,31.237499237060547,27.649587631225586,13.046667098999023,31.237499237060547,27.766267776489258,13.060667037963867,30.717500686645508,27.225252151489258,12.653332710266113,30.969999313354492,27.472074508666992,12.800000190734863,143497200,32819860,84432000
2015-03-17,28.402740478515625,27.399303436279297,12.982000350952148,31.760000228881836,27.466590881347656,12.982000350952148,31.829999923706055,27.614185333251953,13.247332572937012,31.412500381469727,27.324979782104492,12.929332733154297,31.475000381469727,27.509971618652344,13.028667449951172,204092400,36110871,73411500
2015-03-18,28.72244644165039,27.830059051513672,13.380666732788086,32.11750030517578,27.898405075073242,13.380666732788086,32.290000915527344,27.91236686706543,13.392000198364258,31.592500686645508,27.275115966796875,12.87399959564209,31.75,27.549362182617188,12.997332572937012,261083600,42690887,72313500
2015-03-19,28.50558853149414,27.75495147705078,13.043333053588867,31.875,27.82311248779297,13.043333053588867,32.3125,27.963226318359375,13.63933277130127,31.850000381469727,27.73111343383789,12.968667030334473,32.1875,27.892919540405273,13.466667175292969,183238000,23945563,127128000
2015-03-20,28.14786720275879,27.872835159301758,13.20533275604248,31.475000381469727,27.941286087036133,13.20533275604248,32.099998474121094,28.00910186767578,13.265999794006348,31.290000915527344,27.875967025756836,13.041333198547363,32.0625,28.005611419677734,13.16333293914795,274780400,52337299,64042500
2015-03-23,28.440753936767578,27.795738220214844,13.308667182922363,31.802499771118164,27.863998413085938,13.308667182922363,31.962499618530273,28.041013717651367,13.366666793823242,31.6299991607666,27.71540641784668,13.164667129516602,31.780000686645508,27.944778442382812,13.233332633972168,150838800,32876014,39474000
2015-03-24,28.32448959350586,28.36178970336914,13.447999954223633,31.672500610351562,28.431440353393555,13.447999954223633,32.0099983215332,28.65083885192871,13.586000442504883,31.639999389648438,27.983671188354492,13.316666603088379,31.8075008392334,28.05098533630371,13.438667297363281,131369200,51665459,54748500
2015-03-25,27.584463119506836,27.79449462890625,12.953332901000977,30.844999313354492,27.86275291442871,12.953332901000977,31.704999923706055,28.534658432006836,13.239333152770996,30.844999313354492,27.860509872436523,12.846667289733887,31.635000228881836,28.4468994140625,13.218000411987305,206620800,43045859,85956000
2015-03-26,27.7767391204834,27.614683151245117,12.694000244140625,31.059999465942383,27.682498931884766,12.694000244140625,31.219999313354492,27.868486404418945,12.986000061035156,30.649999618530273,27.457115173339844,12.646666526794434,30.690000534057617,27.803165435791016,12.928000450134277,190291600,31452115,61920000
2015-03-27,27.55540657043457,27.27495002746582,12.333333015441895,30.8125,27.34193229675293,12.333333015441895,31.174999237060547,27.6879825592041,12.619333267211914,30.727500915527344,27.33146095275879,12.09333324432373,31.142499923706055,27.574295043945312,12.604666709899902,158184800,37949906,129073500
2015-03-30,28.252941131591797,27.45849609375,12.704667091369629,31.592500686645508,27.525928497314453,12.704667091369629,31.600000381469727,27.59773063659668,12.816666603088379,31.0,27.33345603942871,12.119999885559082,31.012500762939453,27.505483627319336,12.390000343322754,188398800,25750504,151342500
2015-03-31,27.819217681884766,27.258037567138672,12.584667205810547,31.107500076293945,27.324979782104492,12.584667205810547,31.622499465942383,27.659561157226562,12.917332649230957,31.09000015258789,27.261154174804688,12.560667037963867,31.522499084472656,27.424705505371094,12.902000427246094,168362400,31760961,75399000
2015-04-01,27.778972625732422,26.98744773864746,12.505999565124512,31.0625,27.05372428894043,12.505999565124512,31.280000686645508,27.481548309326172,12.819999694824219,30.774999618530273,26.901142120361328,12.403332710266113,31.204999923706055,27.354896545410156,12.579999923706055,162485600,39261497,56919000
2015-04-02,28.018192291259766,26.637767791748047,12.733332633972168,31.329999923706055,26.70318603515625,12.733332633972168,31.389999389648438,26.96845817565918,12.881999969482422,31.047500610351562,26.619266510009766,12.666666984558105,31.25749969482422,26.96845817565918,12.682000160217285,128880400,34327989,75156000
2015-04-06,28.472049713134766,26.69919776916504,13.539999961853027,31.837499618530273,26.764766693115234,13.539999961853027,31.877500534057617,26.846792221069336,13.850000381469727,31.082500457763672,26.406002044677734,13.166666984558105,31.11750030517578,26.53813934326172,13.199999809265137,148776000,26488525,186837000
2015-04-07,28.17245864868164,26.711881637573242,13.550000190734863,31.502500534057617,26.777481079101562,13.550000190734863,32.029998779296875,27.060205459594727,13.670666694641113,31.4950008392334,26.726621627807617,13.409333229064941,31.90999984741211,26.830337524414062,13.500666618347168,140049200,26057345,65218500
2015-04-08,28.080799102783203,26.94019317626953,13.844667434692383,31.399999618530273,27.0063533782959,13.844667434692383,31.600000381469727,27.1180477142334,14.0600004196167,31.24250030517578,26.84529685974121,13.724666595458984,31.462499618530273,26.84529685974121,13.880000114440918,149316800,23570536,94546500
2015-04-09,28.295421600341797,26.898908615112305,14.005999565124512,31.639999389648438,26.964967727661133,14.005999565124512,31.645000457763672,27.02330780029297,14.024666786193848,31.165000915527344,26.70119285583496,13.7413330078125,31.462499618530273,26.977432250976562,13.895333290100098,129936000,31157308,57003000
2015-04-10,28.416152954101562,26.86060905456543,14.0600004196167,31.774999618530273,26.926572799682617,14.0600004196167,31.802499771118164,27.040260314941406,14.109999656677246,31.315000534057617,26.791942596435547,13.933333396911621,31.487499237060547,27.040260314941406,13.989999771118164,160752000,28189181,61015500
2015-04-13,28.36026382446289,26.818824768066406,13.985333442687988,31.712499618530273,26.884687423706055,13.985333442687988,32.14250183105469,27.12851905822754,14.199999809265137,31.65250015258789,26.791942596435547,13.936667442321777,32.092498779296875,26.846792221069336,14.029333114624023,145460400,32906096,56373000
2015-04-14,28.237302780151367,26.382099151611328,13.830666542053223,31.575000762939453,26.446889877319336,13.830666542053223,31.822500228881836,26.804906845092773,13.965999603271484,31.477500915527344,26.332305908203125,13.699999809265137,31.75,26.73908805847168,13.904666900634766,102098400,52082601,45390000
2015-04-15,28.344614028930664,26.48854637145996,13.85533332824707,31.69499969482422,26.55359649658203,13.85533332824707,31.782499313354492,26.66329574584961,13.97266674041748,31.502500534057617,26.089372634887695,13.773332595825195,31.602500915527344,26.362621307373047,13.830666542053223,115881600,46376979,29286000
2015-04-16,28.208236694335938,26.551715850830078,13.779999732971191,31.542499542236328,26.61692237854004,13.779999732971191,31.774999618530273,26.706178665161133,13.944666862487793,31.52750015258789,26.407997131347656,13.752667427062988,31.56999969482422,26.422456741333008,13.846667289733887,113476000,25997180,24886500
2015-04-17,27.890766143798828,26.066741943359375,13.78600025177002,31.1875,26.13075828552246,13.78600025177002,31.53499984741211,26.419464111328125,13.791999816894531,31.114999771118164,25.97917366027832,13.566666603088379,31.387500762939453,26.360626220703125,13.666000366210938,207828000,43037837,37048500
2015-04-20,28.527942657470703,26.630308151245117,13.684666633605957,31.899999618530273,26.695707321166992,13.684666633605957,32.029998779296875,26.731109619140625,13.856666564941406,31.292499542236328,26.153196334838867,13.59000015258789,31.392499923706055,26.208045959472656,13.785332679748535,188217200,33585958,38389500
2015-04-21,28.373674392700195,26.56017303466797,13.96066665649414,31.727500915527344,26.62540054321289,13.96066665649414,32.04999923706055,26.895658493041992,14.050000190734863,31.667499542236328,26.610689163208008,13.620667457580566,32.025001525878906,26.80191421508789,13.720000267028809,129740400,36895018,51487500
2015-04-22,28.755983352661133,26.82852554321289,14.629332542419434,32.154998779296875,26.894411087036133,14.629332542419434,32.217498779296875,26.97992706298828,14.791999816894531,31.579999923706055,26.51470375061035,14.112667083740234,31.747499465942383,26.646841049194336,14.166666984558105,150618000,31871263,117945000
2015-04-23,28.99074363708496,27.208297729492188,14.573332786560059,32.41749954223633,27.275115966796875,14.573332786560059,32.60499954223633,27.47257423400879,14.76533317565918,32.03499984741211,26.937543869018555,14.476667404174805,32.07500076293945,26.97593879699707,14.5513334274292,183083600,83697161,66168000
2015-04-24,29.12712287902832,28.106618881225586,14.562000274658203,32.56999969482422,28.175643920898438,14.562000274658203,32.657501220703125,28.478811264038086,14.720000267028809,32.307498931884766,27.786212921142578,14.534000396728516,32.622501373291016,28.227500915527344,14.699999809265137,178103600,98650102,36417000
2015-04-27,29.656986236572266,27.700471878051758,15.436667442321777,33.162498474121094,27.76849937438965,15.436667442321777,33.282501220703125,28.297500610351562,15.916666984558105,32.787498474121094,27.65999984741211,14.800000190734863,33.07749938964844,28.16950035095215,14.837332725524902,387816800,47960000,175089000
2015-04-28,29.18971824645996,27.616180419921875,15.36533260345459,32.63999938964844,27.68400001525879,15.36533260345459,33.6349983215332,27.801000595092773,15.699999809265137,32.39250183105469,27.518299102783203,15.20199966430664,33.6150016784668,27.73200035095215,15.649999618530273,475696000,29820000,91281000
2015-04-29,28.760461807250977,27.386743545532227,15.49666690826416,32.15999984741211,27.45400047302246,15.49666690826416,32.897499084472656,27.68400001525879,15.664667129516602,32.07500076293945,27.34524917602539,15.175333023071289,32.540000915527344,27.523500442504883,15.33666706085205,253544400,33976000,59041500
2015-04-30,27.98019027709961,26.80118179321289,15.069999694824219,31.287500381469727,26.867000579833984,15.069999694824219,32.15999984741211,27.429500579833984,15.526000022888184,31.145000457763672,26.752500534057617,15.011333465576172,32.15999984741211,27.39349937438965,15.359333038330078,332781600,41644000,58678500
2015-05-01,28.829763412475586,26.829113006591797,15.0686674118042,32.23749923706055,26.895000457763672,15.0686674118042,32.532501220703125,26.976999282836914,15.451333045959473,31.325000762939453,26.604999542236328,14.694000244140625,31.524999618530273,26.921499252319336,15.329333305358887,234050400,35364000,79225500
2015-05-04,28.77387237548828,26.972759246826172,15.36733341217041,32.17499923706055,27.038999557495117,15.36733341217041,32.64250183105469,27.203500747680664,15.648667335510254,32.064998626708984,26.753000259399414,15.140666961669922,32.375,26.92650032043457,15.211999893188477,203953200,26160000,66519000
2015-05-05,28.125511169433594,26.47498321533203,15.529999732971191,31.450000762939453,26.540000915527344,15.529999732971191,32.11249923706055,26.98699951171875,15.966667175292969,31.44499969482422,26.519550323486328,15.275333404541016,32.037498474121094,26.910499572753906,15.850666999816895,197085600,27662000,86953500
2015-05-06,27.948888778686523,26.146787643432617,15.362000465393066,31.252500534057617,26.211000442504883,15.362000465393066,31.6875,26.618999481201172,15.631333351135254,30.84000015258789,26.054250717163086,15.213333129882812,31.639999389648438,26.562000274658203,15.606666564941406,288564000,31340000,79063500
2015-05-07,28.121761322021484,26.469995498657227,15.786666870117188,31.315000534057617,26.53499984741211,15.786666870117188,31.520000457763672,26.67300033569336,15.831999778747559,31.0049991607666,26.087499618530273,14.683333396911621,31.1924991607666,26.199499130249023,14.733332633972168,175763600,30926000,141838500
2015-05-08,28.651596069335938,26.845073699951172,15.77400016784668,31.905000686645508,26.910999298095703,15.77400016784668,31.905000686645508,27.0575008392334,15.894000053405762,31.52750015258789,26.25,15.579999923706055,31.670000076293945,26.832500457763672,15.732666969299316,222201600,30552000,70023000
2015-05-11,28.359737396240234,26.71938133239746,15.965999603271484,31.579999923706055,26.78499984741211,15.965999603271484,31.889999389648438,27.099000930786133,16.191999435424805,31.407499313354492,26.770000457763672,15.687333106994629,31.84749984741211,26.918500900268555,15.752667427062988,168143200,18106000,85084500
2015-05-12,28.258710861206055,26.387197494506836,16.31599998474121,31.467500686645508,26.45199966430664,16.31599998474121,31.719999313354492,26.660449981689453,16.42333221435547,31.204999923706055,26.26300048828125,15.879332542419434,31.399999618530273,26.579999923706055,16.007333755493164,192640000,32684000,95451000
2015-05-13,28.290143966674805,26.416128158569336,16.211999893188477,31.502500534057617,26.481000900268555,16.211999893188477,31.797500610351562,26.716100692749023,16.553333282470703,31.467500686645508,26.432750701904297,16.149999618530273,31.537500381469727,26.527999877929688,16.507333755493164,138776800,25046000,81603000
2015-05-14,28.9501953125,26.854049682617188,16.273332595825195,32.23749923706055,26.920000076293945,16.273332595825195,32.23749923706055,26.950000762939453,16.326000213623047,31.790000915527344,26.620500564575195,16.083332061767578,31.852500915527344,26.688499450683594,16.321332931518555,180814000,28078000,43438500
2015-05-15,28.909778594970703,26.627107620239258,16.589332580566406,32.192501068115234,26.6924991607666,16.589332580566406,32.372501373291016,26.963699340820312,16.626667022705078,32.0525016784668,26.518999099731445,16.166667938232422,32.26750183105469,26.958999633789062,16.261999130249023,152832000,39426000,67914000
2015-05-18,29.228578567504883,26.5497989654541,16.583332061767578,32.54750061035156,26.614999771118164,16.583332061767578,32.68000030517578,26.740999221801758,16.65999984741211,32.09000015258789,26.4424991607666,16.399999618530273,32.095001220703125,26.600500106811523,16.46666717529297,203531600,40068000,50298000
2015-05-19,29.201642990112305,26.80217742919922,16.47599983215332,32.51750183105469,26.868000030517578,16.47599983215332,32.720001220703125,27.033000946044922,16.733333587646484,32.40999984741211,26.652000427246094,16.40999984741211,32.67250061035156,26.698999404907227,16.562000274658203,178532800,39338000,55113000
2015-05-20,29.199390411376953,26.897443771362305,16.290000915527344,32.51499938964844,26.963499069213867,16.290000915527344,32.744998931884766,27.145999908447266,16.516000747680664,32.334999084472656,26.64859962463379,16.091333389282227,32.5,26.92449951171875,16.475332260131836,145819600,28616000,56334000
2015-05-21,29.497982025146484,27.05904769897461,16.374666213989258,32.84749984741211,27.125499725341797,16.374666213989258,32.907501220703125,27.191999435424805,16.441333770751953,32.45750045776367,26.798999786376953,16.157333374023438,32.51750183105469,26.897499084472656,16.20199966430664,158921600,29254000,29559000
2015-05-22,29.756168365478516,26.939342498779297,16.51533317565918,33.1349983215332,27.00550079345703,16.51533317565918,33.24250030517578,27.20949935913086,16.573333740234375,32.849998474121094,26.975500106811523,16.333999633789062,32.900001525878906,27.00749969482422,16.358667373657227,182384000,23524000,33346500
2015-05-26,29.10060691833496,26.55079460144043,16.497333526611328,32.404998779296875,26.615999221801758,16.497333526611328,33.227500915527344,26.950000762939453,16.799999237060547,32.279998779296875,26.493999481201172,16.433332443237305,33.150001525878906,26.9060001373291,16.511999130249023,282790400,48130000,52480500
